,Survata Interview ID,Date (UTC),Period,Length of Interview (seconds),Country,State,Metro Area,Postal Code,Region,Division,City,Gender,Age,Operating System,Web Browser,Exposure Stamps
942,39b9068b-3068-4e49-a2dd-d386901e6838,2017-08-30 12:03:44.0,1,242,US,MD,"WASHINGTON, DC (HAGRSTWN)",20902,South,South Atlantic,Silver Spring,female,45 to 54,windows,chrome,
943,31dc02ef-2fcd-4bc6-9d8c-f6eb25da9bb5,2017-11-06 00:46:06.0,3,70,US,FL,FT. MYERS-NAPLES,34116,South,South Atlantic,Naples,male,25 to 34,windows,chrome,
944,05aea44b-d4b8-4463-9973-3663edd7e4a0,2017-08-26 00:26:33.0,1,118,US,FL,ORLANDO-DAYTONA BCH-MELBRN,32713,South,South Atlantic,Debary,female,35 to 44,windows,other,
945,22075c5a-40ea-42f3-9079-b699d40bb6a4,2017-11-06 20:42:24.0,3,126,US,VA,"WASHINGTON, DC (HAGRSTWN)",22701,South,South Atlantic,Culpeper,female,45 to 54,android,chrome,
946,9e3b457d-75a6-4739-ac36-bcb69e6dce99,2017-09-12 00:01:53.0,1,124,US,AZ,PHOENIX (PRESCOTT),85939,West,Mountain,Taylor,male,35 to 44,android,none,
947,e7337b5e-59d8-44fe-8212-74bd201595b8,2017-10-24 19:39:54.0,2,140,US,CA,FRESNO-VISALIA,93291,West,Pacific,Visalia,female,55 to 64,android,chrome,
948,38d7cc87-199e-4b32-8e0c-071f43036cd9,2017-11-09 16:43:00.0,3,73,US,WA,SEATTLE-TACOMA,98034,West,Pacific,Kirkland,female,35 to 44,ios,safari,
949,40e67db3-b9cf-4087-b3bd-54c26ad3f57a,2017-10-10 01:56:19.0,2,249,US,FL,TAMPA-ST. PETE (SARASOTA),33614,South,South Atlantic,Tampa,male,25 to 34,android,chrome,
950,3cea8f49-df07-49f9-95ef-efa5c684b3a1,2017-10-24 02:01:30.0,2,254,US,AZ,PHOENIX (PRESCOTT),85020,West,Mountain,Phoenix,male,55 to 64,android,chrome,
951,f56e1a03-2706-4daa-8fac-cb3ef9e444a0,2017-10-26 12:28:02.0,2,330,US,AR,FT. SMITH-FAY-SPRNGDL-RGRS,72901,South,West South Central,Fort Smith,female,45 to 54,windows,chrome,
952,2873f3f7-3f46-4269-83fb-e1a4bc16f5fe,2017-10-20 05:57:54.0,2,185,US,OK,OKLAHOMA CITY,73034,South,West South Central,Edmond,female,45 to 54,android,none,
953,ca9893f1-d135-40aa-ae33-dfa896020261,2017-09-24 05:33:23.0,1,87,US,AR,FT. SMITH-FAY-SPRNGDL-RGRS,72703,South,West South Central,Fayetteville,female,18 to 24,ios,safari,
954,a5b44126-9b65-449b-abb1-6e54e8fd7ec2,2017-10-25 17:16:52.0,2,144,US,OH,CINCINNATI,45069,Midwest,East North Central,West Chester,male,65 and over,windows,ie,
955,0ad0ac1d-f36f-4d0e-bf07-277fad0bad0c,2017-11-10 09:35:18.0,3,122,US,AL,,,South,East South Central,,male,35 to 44,android,chrome,
956,cfeac376-481f-4850-bb37-284585d84285,2017-10-20 20:30:24.0,2,309,US,IA,DES MOINES-AMES,52577,Midwest,West North Central,Oskaloosa,female,25 to 34,android,chrome,
957,19d11646-2b34-43e5-a11a-ed9b638d2c68,2017-09-19 01:51:28.0,1,177,US,MO,PADUCAH-CAPE GIRARD-HARSBG,63801,Midwest,West North Central,Sikeston,male,65 and over,windows,chrome,
958,c4d6fcae-091a-4656-937f-4b07b878670e,2017-11-07 15:11:16.0,3,166,US,NY,NEW YORK,11575,Northeast,Mid-Atlantic,Roosevelt,male,65 and over,windows,chrome,
959,1188cabf-a6e2-4fef-9fa8-9cc6fcf15e2c,2017-10-01 21:30:44.0,1,74,US,CA,LOS ANGELES,90049,West,Pacific,Los Angeles,male,45 to 54,android,chrome,
960,d2ecad6d-7ff7-49b1-97ee-283ffb04062b,2017-10-07 20:14:12.0,2,118,US,OH,CLEVELAND-AKRON (CANTON),44234,Midwest,East North Central,Hiram,female,65 and over,windows,chrome,
961,89b0cbcf-15fd-4f79-ba4c-5ce426317b7c,2017-10-20 23:25:34.0,2,157,US,NY,NEW YORK,11434,Northeast,Mid-Atlantic,Jamaica,male,25 to 34,ios,safari,
962,9f15f1f4-9dc7-4403-807c-3eb63b897aa7,2017-10-01 18:54:06.0,1,121,US,NC,CHARLOTTE,28173,South,South Atlantic,Waxhaw,male,55 to 64,ios,safari,
963,97cbef08-3016-41c9-bae7-3aea8dbb74ef,2017-10-21 00:44:20.0,2,112,US,NC,GREENSBORO-H.POINT-W.SALEM,27104,South,South Atlantic,Winston Salem,female,65 and over,ios,safari,
964,60431961-4dca-46b6-90f2-7d2ee6be8ef1,2017-10-25 01:01:40.0,2,85,US,CT,HARTFORD & NEW HAVEN,06037,Northeast,New England,Berlin,female,18 to 24,macos,chrome,
965,508ba951-4889-47ac-b0e9-db72ac762eb9,2017-08-09 00:06:41.0,1,316,US,MI,GRAND RAPIDS-KALMZOO-B.CRK,49442,Midwest,East North Central,Muskegon,female,65 and over,other,chrome,"2017-08-07 09:14:47.0 : 402938329,20184888,91521872,203124036,4088207"
966,d28ffe87-f002-41a0-83c3-db08c367d768,2017-10-02 02:56:04.0,1,157,US,FL,TAMPA-ST. PETE (SARASOTA),33756,South,South Atlantic,Clearwater,female,55 to 64,macos,chrome,"2017-09-13 01:29:52.0 : 403272620,20184888,92027666,203477617,4090636 | 2017-09-13 01:41:43.0 : 403272620,20184888,92027666,203477617,4090636 | 2017-09-13 01:45:55.0 : 403272620,20184888,92027666,203477617,4090636"
967,101d81c3-2276-4423-9f06-88461ba25856,2017-08-21 18:31:37.0,1,148,US,OR,"PORTLAND, OR",97103,West,Pacific,Astoria,female,65 and over,windows,chrome,
968,42dd71a3-6c82-4fe1-a924-94964b5550d0,2017-08-30 08:51:07.0,1,186,US,MO,JOPLIN-PITTSBURG,64801,Midwest,West North Central,Joplin,male,65 and over,windows,ie,
969,e07b4e63-63c7-4c5e-a35a-42243d232120,2017-10-21 23:36:17.0,2,163,US,NJ,NEW YORK,07675,Northeast,Mid-Atlantic,Westwood,female,65 and over,windows,other,"2017-09-26 14:58:32.0 : 403498984,20184888,92027666,203714685,4082313 | 2017-09-26 14:58:53.0 : 403472406,20184888,91529912,203705425,4082313"
970,535b1bd3-bc89-45cc-8136-e58be389ceba,2017-10-07 03:38:01.0,2,137,US,CT,HARTFORD & NEW HAVEN,06340,Northeast,New England,Groton,female,25 to 34,android,chrome,
971,11abfea0-617c-4f7b-9849-2d9765bad5d3,2017-09-17 03:31:36.0,1,172,US,CA,SACRAMNTO-STKTON-MODESTO,95695,West,Pacific,Woodland,female,13 to 17,macos,safari,
972,3084bb01-06c8-47ff-b03f-ec08d5225ebd,2017-09-20 09:54:21.0,1,122,US,NY,ALBANY-SCHENECTADY-TROY,12206,Northeast,Mid-Atlantic,Albany,female,25 to 34,android,chrome,"2017-09-03 15:55:23.0 : 403071151,20184888,91491765,203269788,4096633 | 2017-09-03 15:55:24.0 : 403098867,20184888,91495470,203267201,4096633 | 2017-09-03 15:55:24.0 : 403071151,20184888,91491765,203269788,4096633 | 2017-09-03 15:55:24.0 : 403098867,20184888,91495470,203267201,4096633 | 2017-09-03 15:55:24.0 : 403098867,20184888,91495470,203267201,4096633 | 2017-09-03 15:55:24.0 : 403098867,20184888,91495470,203267201,4096633 | 2017-09-03 15:55:24.0 : 403098867,20184888,91495470,203267201,4096633 | 2017-09-03 15:55:25.0 : 403098867,20184888,91495470,203267201,4096633 | 2017-09-10 14:52:24.0 : 404205495,20184888,91521866,204376772,4095703"
973,8817b875-0042-4eaf-b355-0c5822739ec8,2017-10-25 14:40:49.0,2,154,US,FL,ORLANDO-DAYTONA BCH-MELBRN,32779,South,South Atlantic,Longwood,female,65 and over,windows,chrome,
974,d66e80ad-63a7-428a-85c8-59da827175e9,2017-10-13 16:16:13.0,2,64,US,NY,NEW YORK,10577,Northeast,Mid-Atlantic,Purchase,female,25 to 34,windows,chrome,
975,08b9fcc6-2477-4bc3-a124-a9c7067c29d1,2017-09-24 23:42:54.0,1,127,US,MO,ST. LOUIS,63368,Midwest,West North Central,O Fallon,female,13 to 17,android,chrome,
976,81bc4b75-3f92-40cd-b2db-c33ee8b7bc55,2017-11-09 18:12:37.0,3,114,US,GA,"COLUMBUS, GA (OPELIKA, AL)",31909,South,South Atlantic,Columbus,male,55 to 64,windows,chrome,"2017-10-25 21:42:10.0 : 406537567,20367831,93687441,206151728,4096633"
977,c892c145-058e-4be2-9238-ba5999bda9e2,2017-10-23 18:01:15.0,2,144,US,WA,SEATTLE-TACOMA,98110,West,Pacific,Bainbridge Island,male,65 and over,windows,chrome,"2017-10-12 05:23:37.0 : 406506895,20367831,93658612,206151515,4101315"
978,03872da0-698d-4acd-b5c8-953921a26237,2017-08-07 13:24:04.0,1,180,US,SC,GREENVLL-SPART-ASHEVLL-AND,29651,South,South Atlantic,Greer,male,25 to 34,windows,chrome,
979,486fb80d-ea51-4c91-934c-c0d1c6f2f2cd,2017-10-22 20:44:56.0,2,174,US,MS,MEMPHIS,38655,South,East South Central,Oxford,male,35 to 44,ios,safari,
980,ee14e453-49bd-4327-b99d-cd992488bc92,2017-09-29 19:11:30.0,1,77,US,OH,CLEVELAND-AKRON (CANTON),44089,Midwest,East North Central,Vermilion,female,25 to 34,windows,chrome,"2017-09-11 18:20:15.0 : 403307443,20184888,91909757,203476057,4090636 | 2017-09-11 18:21:25.0 : 403307443,20184888,91909757,203476057,4090636"
981,28f6493a-ab33-4274-b28e-613b72889791,2017-09-26 16:26:33.0,1,85,US,MN,DULUTH-SUPERIOR,55812,Midwest,West North Central,Duluth,female,18 to 24,ios,safari,
982,8c1ae899-6231-4547-bf30-132905b22a4a,2017-08-09 19:06:48.0,1,81,US,FL,ORLANDO-DAYTONA BCH-MELBRN,34746,South,South Atlantic,Kissimmee,female,55 to 64,windows,chrome,
983,1301eb83-152d-4202-9d63-79e3da968f23,2017-10-24 22:01:23.0,2,140,US,NY,NEW YORK,10128,Northeast,Mid-Atlantic,New York,male,65 and over,macos,safari,
984,52e77b29-63fb-4624-8564-b00ed3071438,2017-09-11 23:11:58.0,1,258,US,DC,"WASHINGTON, DC (HAGRSTWN)",20001,South,South Atlantic,Washington,male,55 to 64,macos,chrome,
985,24e66fe5-e361-4e6c-b376-25107acb7772,2017-10-20 13:00:04.0,2,187,US,CA,LOS ANGELES,91367,West,Pacific,Woodland Hills,female,35 to 44,ios,safari,
986,0ef4cd99-8d7d-4a5c-be8e-a3529c5979f3,2017-10-09 17:12:44.0,2,131,US,CT,HARTFORD & NEW HAVEN,06492,Northeast,New England,Wallingford,female,65 and over,windows,chrome,
987,ef769711-e9b7-4c83-9612-3762185ef79a,2017-09-14 02:19:28.0,1,97,US,OR,"PORTLAND, OR",97219,West,Pacific,Portland,female,45 to 54,windows,ie,
988,ac654343-ed21-4459-a809-8413e215a303,2017-10-25 02:48:10.0,2,80,US,TX,AUSTIN,78641,South,West South Central,Leander,male,25 to 34,android,none,
989,15683ee2-4e82-45cc-a3f7-d00bb685a740,2017-10-24 16:50:58.0,2,87,US,MA,BOSTON (MANCHESTER),02109,Northeast,New England,Boston,male,35 to 44,macos,chrome,
990,0f618757-71de-43bb-bac2-838f595a0e51,2017-09-29 19:38:17.0,1,139,US,CA,SAN DIEGO,91915,West,Pacific,Chula Vista,female,65 and over,windows,other,
991,127920d7-1865-48ca-8c1a-9e04c391a0c1,2017-09-29 19:45:25.0,1,141,US,FL,TAMPA-ST. PETE (SARASOTA),33647,South,South Atlantic,Tampa,male,55 to 64,macos,safari,
992,52576f13-b15d-4c3b-8116-4b0ecf97c5bb,2017-09-18 17:58:29.0,1,76,US,NY,NEW YORK,11788,Northeast,Mid-Atlantic,Hauppauge,male,35 to 44,windows,chrome,"2017-09-12 11:20:41.0 : 404483492,20184888,91495533,204644540,4141486 | 2017-09-12 11:20:41.0 : 404516307,20184888,91521866,204643124,4141486 | 2017-09-12 11:20:41.0 : 404483492,20184888,91495533,204665014,4141486"
993,618393cc-c0a5-4732-8276-d67f85023deb,2017-11-04 00:41:15.0,3,105,US,OH,"COLUMBUS, OH",43130,Midwest,East North Central,Lancaster,male,18 to 24,windows,chrome,
994,b391cafc-5738-4c4b-9301-d92cf8e7b414,2017-10-25 00:27:57.0,2,122,US,ID,BOISE,83709,West,Mountain,Boise,male,18 to 24,android,none,
995,f892ff12-c58c-4395-bae5-47b088a18d89,2017-08-22 15:06:31.0,1,191,US,NE,LINCOLN & HASTINGS-KRNY,68845,Midwest,West North Central,Kearney,male,55 to 64,windows,other,
996,641aec79-20cb-4d2d-8c15-40c8ccc0d6bb,2017-09-29 19:35:03.0,1,276,US,WA,SEATTLE-TACOMA,98122,West,Pacific,Seattle,female,45 to 54,windows,chrome,
997,0c2b7cad-2a59-49fa-a678-5f0f6966ca91,2017-10-19 10:38:47.0,2,117,US,MN,MINNEAPOLIS-ST. PAUL,55346,Midwest,West North Central,Eden Prairie,female,55 to 64,ios,safari,
998,2aee4d84-bc64-4d30-a51e-9a02c30ed916,2017-08-06 00:08:30.0,1,151,US,KY,CINCINNATI,41001,South,East South Central,Alexandria,male,65 and over,windows,chrome,
999,d497e159-c43e-4c2c-8970-dee2a50648e7,2017-10-27 00:04:51.0,2,150,US,FL,TAMPA-ST. PETE (SARASOTA),33884,South,South Atlantic,Winter Haven,female,25 to 34,android,chrome,
1000,8645e9c5-c17a-4147-9347-249cead0ca3b,2017-10-26 00:42:26.0,2,164,US,NY,UTICA,13364,Northeast,Mid-Atlantic,Leonardsville,female,45 to 54,android,chrome,
1001,9f4f4ec2-2327-4e36-8ee2-6d5cc1bab55f,2017-10-22 20:42:08.0,2,97,US,VA,"WASHINGTON, DC (HAGRSTWN)",22192,South,South Atlantic,Woodbridge,male,18 to 24,ios,safari,
1002,68968e01-1331-4f40-b6ba-bf117966b2ec,2017-09-17 20:39:33.0,1,138,US,NC,CHARLOTTE,28379,South,South Atlantic,Rockingham,female,18 to 24,windows,ie,
1003,454bc8fb-b44d-4f6f-9088-439cd79b5381,2017-09-14 02:54:47.0,1,136,US,MD,"WASHINGTON, DC (HAGRSTWN)",21740,South,South Atlantic,Hagerstown,female,65 and over,windows,chrome,
1004,2f527b89-18fb-4847-b976-098dc7df1bd6,2017-08-21 02:01:45.0,1,121,US,MN,MINNEAPOLIS-ST. PAUL,55082,Midwest,West North Central,Stillwater,male,65 and over,windows,other,"2017-08-17 03:17:47.0 : 403048760,20184888,91529912,203243773,4096633"
1005,6134e478-a880-4fb1-818d-f203da12bdcb,2017-11-05 23:54:52.0,3,130,US,TX,HOUSTON,77372,South,West South Central,Splendora,male,65 and over,windows,chrome,"2017-10-29 01:45:36.0 : 406497847,20367831,93684192,206146580,4119256"
1006,921cc5f4-b1f1-4166-9cec-0ee169b07349,2017-10-22 04:29:04.0,2,106,US,WA,SEATTLE-TACOMA,98404,West,Pacific,Tacoma,male,18 to 24,windows,firefox,
1007,211b037a-e705-4992-9373-dd65f2b87d24,2017-10-04 13:24:38.0,2,123,US,OH,DAYTON,45429,Midwest,East North Central,Dayton,male,25 to 34,android,chrome,
1008,36fdfa92-63d5-42a1-b32b-7aa940af681a,2017-11-11 12:05:03.0,3,100,US,NJ,NEW YORK,07016,Northeast,Mid-Atlantic,Cranford,female,45 to 54,ios,safari,
1009,8d2fd8f0-2a44-48b4-90f7-22383078d816,2017-10-19 09:58:30.0,2,78,US,CA,LOS ANGELES,92506,West,Pacific,Riverside,female,35 to 44,android,chrome,"2017-10-06 01:52:09.0 : 405939277,20367831,92590607,206149754,4090636"
1010,8e61a5f0-a768-4273-be2e-8c8039b484b9,2017-11-01 12:39:46.0,3,127,US,IN,CINCINNATI,47025,Midwest,East North Central,Lawrenceburg,male,65 and over,windows,chrome,
1011,0cb41d67-1c53-4890-87a2-c9e0b93b2f3d,2017-10-27 11:42:20.0,2,107,US,KY,LEXINGTON,40475,South,East South Central,Richmond,female,55 to 64,windows,chrome,
1012,f05bbf6a-820d-45fd-b9e4-7bdf9089a338,2017-10-25 15:53:55.0,2,192,US,OK,OKLAHOMA CITY,73071,South,West South Central,Norman,female,55 to 64,macos,safari,
1013,2d83a43b-7afb-4ec5-9204-c7b9cdffb450,2017-09-16 12:38:19.0,1,125,US,MO,ST. LOUIS,63367,Midwest,West North Central,Lake Saint Louis,female,65 and over,windows,firefox,
1014,0460e798-d992-4459-8cc3-c7ca86917880,2017-08-10 04:46:16.0,1,85,US,MD,"WASHINGTON, DC (HAGRSTWN)",20721,South,South Atlantic,Bowie,male,45 to 54,windows,firefox,
1015,a3cca68d-2847-4af3-9c45-63c44ac31845,2017-10-06 18:01:56.0,2,113,US,MA,BOSTON (MANCHESTER),01923,Northeast,New England,Danvers,female,55 to 64,windows,chrome,
1016,b0436f52-7c41-449d-b85a-e38cae2c3ad6,2017-10-27 17:17:16.0,2,77,US,MN,MINNEAPOLIS-ST. PAUL,55330,Midwest,West North Central,Elk River,male,18 to 24,android,none,
1017,1cd0da0c-c5c6-436b-9379-967dfbf2a0d5,2017-08-21 17:40:00.0,1,116,US,OR,EUGENE,97401,West,Pacific,Eugene,female,25 to 34,windows,chrome,
1018,f6079c64-d679-4e0e-ad9f-78940aec9d97,2017-09-21 22:17:37.0,1,97,US,IL,CHICAGO,60020,Midwest,East North Central,Fox Lake,female,18 to 24,macos,safari,
1019,61998f69-560a-4078-90d1-33ef7c94dee3,2017-09-02 13:27:36.0,1,192,US,MN,SIOUX FALLS(MITCHELL),56187,Midwest,West North Central,Worthington,male,25 to 34,windows,chrome,
1020,aac347dc-36c5-4deb-be69-93a2dd5e906e,2017-09-29 03:16:03.0,1,145,US,NY,NEW YORK,11233,Northeast,Mid-Atlantic,Brooklyn,male,18 to 24,android,chrome,
1021,ef19ae93-572f-49e2-9254-e1bd363b3386,2017-08-22 18:53:51.0,1,94,US,OK,SHREVEPORT,74728,South,West South Central,Broken Bow,female,65 and over,windows,other,"2017-08-20 04:26:02.0 : 402714674,20184888,91491765,202895448,4038699"
1022,7fbec0b1-f361-4c18-9b9e-1e9990961ef0,2017-09-28 22:37:49.0,1,164,US,MI,DETROIT,48340,Midwest,East North Central,Pontiac,female,65 and over,android,chrome,
1023,204a7018-16e7-464c-a386-4aa1d15dc068,2017-10-29 04:22:05.0,3,131,US,IA,DES MOINES-AMES,52577,Midwest,West North Central,Oskaloosa,female,25 to 34,ios,safari,
1024,e69af72d-036a-4eae-93f8-6ffd8665f25a,2017-09-17 21:08:06.0,1,131,US,WA,SEATTLE-TACOMA,98058,West,Pacific,Renton,female,25 to 34,ios,none,
1025,b52ecd93-1828-40e0-8560-d1e59cd0e373,2017-10-25 18:26:32.0,2,136,US,MN,MINNEAPOLIS-ST. PAUL,55331,Midwest,West North Central,Excelsior,male,65 and over,windows,firefox,
1026,169e153a-cf5c-47f1-a0f4-1d12b2d7eabd,2017-11-11 02:13:31.0,3,199,US,KS,WICHITA-HUTCHINSON PLUS,67601,Midwest,West North Central,Hays,female,45 to 54,ios,safari,
1027,09b9ce0d-7354-4cf1-99e8-dfc4bc8befac,2017-10-25 17:17:11.0,2,123,US,CA,LOS ANGELES,92324,West,Pacific,Colton,male,18 to 24,other,chrome,
1028,60644a7d-f1ca-42b7-a02b-704341a121a6,2017-11-13 00:48:00.0,3,120,US,MD,"WASHINGTON, DC (HAGRSTWN)",20772,South,South Atlantic,Upper Marlboro,female,13 to 17,other,chrome,"2017-11-10 23:06:57.0 : 406505086,20367831,93736307,206211301,4038699 | 2017-11-10 23:06:57.0 : 406505086,20367831,93736307,206211301,4038699"
1029,783ee8f4-22f9-438a-bf53-b74d3f1862a9,2017-09-11 17:54:04.0,1,184,US,NY,NEW YORK,11211,Northeast,Mid-Atlantic,Brooklyn,female,18 to 24,windows,chrome,
1030,db59a011-e6e2-4167-b264-23512c426d7a,2017-10-23 02:56:33.0,2,135,US,MI,DETROIT,48111,Midwest,East North Central,Belleville,male,18 to 24,windows,firefox,
1031,6fde97ca-c21a-4786-91a1-0a0ca3a24ddd,2017-10-24 22:20:31.0,2,188,US,NC,CHARLOTTE,28602,South,South Atlantic,Hickory,male,25 to 34,ios,none,
1032,70174cab-7e3e-4a30-b8a1-f4a1720b0f4c,2017-09-29 14:01:33.0,1,126,US,GA,ATLANTA,30024,South,South Atlantic,Suwanee,female,45 to 54,android,none,
1033,b958c41e-221c-406b-9705-f056a3ead346,2017-09-29 21:49:14.0,1,140,US,MN,FARGO-VALLEY CITY,56573,Midwest,West North Central,Perham,female,35 to 44,windows,chrome,
1034,2b16ca52-f586-4f43-9110-b58f5386f5e5,2017-10-25 03:39:51.0,2,118,US,TX,DALLAS-FT. WORTH,76033,South,West South Central,Cleburne,male,45 to 54,windows,chrome,
1035,0c542513-4406-4957-b806-05235a450a62,2017-08-11 16:40:12.0,1,98,US,FL,ORLANDO-DAYTONA BCH-MELBRN,32137,South,South Atlantic,Palm Coast,male,35 to 44,windows,firefox,
1036,50450930-1406-45c5-be8d-fde28e82fc53,2017-11-01 18:13:39.0,3,176,US,GA,ATLANTA,30071,South,South Atlantic,Norcross,male,45 to 54,android,none,
1037,084af99b-c614-402e-b119-274075a18df4,2017-09-17 20:47:15.0,1,107,US,TX,CORPUS CHRISTI,78414,South,West South Central,Corpus Christi,female,45 to 54,windows,chrome,
1038,d80cb723-b55f-476b-894e-214c94870707,2017-10-21 15:54:44.0,2,194,US,MA,BOSTON (MANCHESTER),02121,Northeast,New England,Boston,female,25 to 34,android,chrome,
1039,9a0a8647-848d-463c-9abd-9d1b21e6a875,2017-11-06 01:30:42.0,3,121,US,WI,MADISON,53704,Midwest,East North Central,Madison,female,25 to 34,android,chrome,"2017-11-02 03:04:04.0 : 406502662,20367831,93689508,206149610,4101327"
1040,32d31127-d250-4a41-9206-1daa6e27d742,2017-10-25 11:58:05.0,2,186,US,TX,,,South,West South Central,,male,45 to 54,ios,safari,
1041,2515c46c-b1cf-4b42-ba8e-46554770c0d9,2017-10-06 16:55:29.0,2,179,US,TX,HOUSTON,77450,South,West South Central,Katy,male,65 and over,windows,chrome,"2017-10-06 01:21:28.0 : 405926039,20367831,91491765,206211490,4038699"
1042,5f75ab5a-0bbe-4447-b02e-dd1258d77bec,2017-11-10 18:40:33.0,3,65,US,CA,LOS ANGELES,92833,West,Pacific,Fullerton,female,13 to 17,android,chrome,
1043,236f79c4-6525-4420-a0da-7c7e1aa911cb,2017-10-24 16:31:08.0,2,109,US,MI,DETROIT,48109,Midwest,East North Central,Ann Arbor,male,25 to 34,windows,chrome,
1044,e8f56bca-2292-4729-ab65-c54dd857c040,2017-11-05 22:18:42.0,3,135,US,NV,LAS VEGAS,89128,West,Mountain,Las Vegas,male,35 to 44,ios,safari,
1045,94dfea42-4523-4cd5-a9a0-ed3118c80284,2017-10-29 13:08:36.0,3,109,US,IL,CHICAGO,60622,Midwest,East North Central,Chicago,male,35 to 44,android,none,
1046,37861265-0541-46c5-a5e0-b89b646747cf,2017-10-11 13:06:00.0,2,499,US,CO,DENVER,80731,West,Mountain,Haxtun,male,55 to 64,ios,safari,
1047,ffaa2e7b-7f97-4e28-8446-3fb0d248bdb8,2017-10-17 02:02:45.0,2,192,US,PA,PHILADELPHIA,19390,Northeast,Mid-Atlantic,West Grove,male,65 and over,windows,other,
1048,b3f91524-5847-41d2-9a1b-110e486999ef,2017-10-16 07:32:16.0,2,144,US,WA,SEATTLE-TACOMA,98332,West,Pacific,Gig Harbor,female,13 to 17,macos,chrome,"2017-09-22 18:36:28.0 : 404556977,20184888,91491765,204401816,4038699 | 2017-09-23 06:38:19.0 : 404556977,20184888,91491765,204401816,4038699 | 2017-09-23 17:23:51.0 : 402926582,20184888,91495533,203153703,4075969 | 2017-09-23 17:23:52.0 : 402946915,20184888,91529912,203158826,4075969 | 2017-09-23 17:25:36.0 : 402967770,20184888,91521866,203135614,4075969 | 2017-09-23 17:43:46.0 : 404556977,20184888,91909757,204401816,4038699 | 2017-09-23 17:44:09.0 : 404556977,20184888,91521866,204401816,4038699 | 2017-09-23 17:44:29.0 : 404556977,20184888,91491765,204401816,4038699 | 2017-09-25 02:53:32.0 : 404576163,20184888,91520578,204443304,4038699 | 2017-09-25 02:56:32.0 : 404576163,20184888,91495533,204443304,4038699 | 2017-09-25 02:57:32.0 : 404576163,20184888,91495533,204443304,4038699 | 2017-09-25 02:58:05.0 : 404576163,20184888,92027666,204443304,4038699 | 2017-09-25 02:58:33.0 : 404576163,20184888,92027666,204443304,4038699 | 2017-09-29 19:06:43.0 : 404556977,20184888,91491765,204401816,4038699 | 2017-09-29 19:06:49.0 : 404556977,20184888,91491765,204401816,4038699 | 2017-09-29 19:06:59.0 : 404556977,20184888,91521866,204401816,4038699 | 2017-10-10 18:37:38.0 : 406497652,20367831,93687450,206212036,4038699"
1049,29d2ded3-c27e-4224-811f-92220f1ff489,2017-09-07 00:46:41.0,1,103,US,TX,SAN ANTONIO,78223,South,West South Central,San Antonio,female,45 to 54,android,chrome,
1050,b75ba1ab-cd8f-43cf-bbcc-dd606cc1d50b,2017-10-24 23:58:19.0,2,96,US,OH,CINCINNATI,45221,Midwest,East North Central,Cincinnati,female,65 and over,windows,ie,
1051,ebbad517-1b27-4454-97be-33ba9d5eef1a,2017-08-20 04:29:54.0,1,92,US,WA,,,West,Pacific,,female,18 to 24,ios,safari,
1052,64b80727-d19b-4a72-ac88-b986b6204718,2017-09-29 21:25:59.0,1,72,US,IA,DAVENPORT-R.ISLAND-MOLINE,52806,Midwest,West North Central,Davenport,female,35 to 44,windows,chrome,
1053,bf3fc855-9ff2-4d78-b4fb-da67d443df61,2017-10-22 04:22:29.0,2,156,US,KY,LOUISVILLE,40209,South,East South Central,Louisville,female,65 and over,macos,chrome,
1054,e0a1695f-2e20-4ef3-92ba-735aaf222441,2017-08-17 16:54:32.0,1,129,US,CT,NEW YORK,06828,Northeast,New England,Fairfield,male,45 to 54,windows,chrome,
1055,e6be078c-b2b1-458c-be47-442c303998fe,2017-09-27 12:40:32.0,1,112,US,MI,TRAVERSE CITY-CADILLAC,49684,Midwest,East North Central,Traverse City,female,55 to 64,macos,safari,"2017-09-05 15:43:54.0 : 402967770,20184888,91521866,203135614,4075969"
1056,2788c079-dc78-447a-b1aa-844ce93dda03,2017-09-11 17:29:20.0,1,82,US,OK,OKLAHOMA CITY,73064,South,West South Central,Mustang,female,35 to 44,android,chrome,
